"EDAP","EDAP TMS S.A.","3.13","$79.45M","1997","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/edap"
"EDGE","Edge Therapeutics, Inc.","8.98","$258.75M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/edge"
"EDGW","Edgewater Technology, Inc.","8.7599","$106.32M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/edgw"
"EDIT","Editas Medicine, Inc.","29.86","$1.09B","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/edit"
"EDUC","Educational Development Corporation","10.1601","$41.35M","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/educ"
"EFUT","eFuture Holding Inc.","5.34","$27.98M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/efut"
"EGAN","eGain Corporation","2.83","$76.67M","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/egan"
"EGLT","Egalet Corporation","4.59","$115.14M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eglt"
"EHTH","eHealth, Inc.","13.73","$250M","2006","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ehth"
"EIGR","Eiger BioPharmaceuticals, Inc.","19.73","$137.03M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/eigr"
"LOCO","El Pollo Loco Holdings, Inc.","11.85","$453.91M","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/loco"
"EMITF","Elbit Imaging Ltd.","0.9496","$26.18M","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/emitf"
"ESLT","Elbit Systems Ltd.","89.7","$3.83B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/eslt"
"ERI","Eldorado Resorts, Inc.","14.37","$676.48M","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/eri"
"ELRC","Electro Rent Corporation","13.01","$314.78M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/elrc"
"ESIO","Electro Scientific Industries, Inc.","6","$186.76M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esio"
"EA","Electronic Arts Inc.","74.52","$22.48B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ea"
"EFII","Electronics for Imaging, Inc.","44.53","$2.1B","1992","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/efii"
"ELSE","Electro-Sensors, Inc.","3.3499","$11.37M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/else"
"ELEC","Electrum Special Acquisition Corporation","9.73","$243.25M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elec"
"ELECU","Electrum Special Acquisition Corporation","9.9826","$249.57M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elecu"
"ELECW","Electrum Special Acquisition Corporation","0.23","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elecw"
"EBIO","Eleven Biotherapeutics, Inc.","2.35","$46.72M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ebio"
"RDEN","Elizabeth Arden, Inc.","13.89","$416M","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/rden"
"CAPX","Elkhorn S&P 500 Capital Expenditures Portfolio","23.6568","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/capx"
"ESBK","Elmira Savings Bank NY (The)","20.1","$54.37M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esbk"
"ELTK","Eltek Ltd.","1.11","$11.26M","1997","Technology","Electrical Products","http://www.nasdaq.com/symbol/eltk"
"EMCI","EMC Insurance Group Inc.","27.3","$572.57M","1982","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/emci"
"EMCF","Emclaire Financial Corp","24.76","$53.14M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/emcf"
"EMKR","EMCORE Corporation","6.005","$156.74M","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/emkr"
"EMMS","Emmis Communications Corporation","0.76","$36.84M","1994","n/a","n/a","http://www.nasdaq.com/symbol/emms"
"NYNY","Empire Resorts, Inc.","17.55","$544.59M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nyny"
"ERS","Empire Resources, Inc.","3.65","$31M","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/ers"
"ENTA","Enanta Pharmaceuticals, Inc.","22.95","$435.07M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/enta"
"ECPG","Encore Capital Group Inc","24.4","$622.65M","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/ecpg"
"WIRE","Encore Wire Corporation","38.3","$792.57M","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wire"
"ENDP","Endo International plc","16.43","$3.66B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/endp"
"ECYT","Endocyte, Inc.","3.4","$143.32M","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ecyt"
"ELGX","Endologix, Inc.","12.455","$1.02B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/elgx"
"EIGI","Endurance International Group Holdings, Inc.","8.74","$1.23B","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/eigi"
"WATT","Energous Corporation","10.71","$177.3M","2014","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/watt"
"EFOI","Energy Focus, Inc.","5.74","$66.89M","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/efoi"
"ERII","Energy Recovery, Inc.","8.7","$455.31M","2008","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/erii"
"ENOC","EnerNOC, Inc.","6.67","$203.76M","2007","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/enoc"
"ENG","ENGlobal Corporation","1.26","$35.07M","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eng"
"ENPH","Enphase Energy, Inc.","2.13","$99.46M","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/enph"
"ESGR","Enstar Group Limited","153.49","$2.97B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esgr"
"ENFC","Entegra Financial Corp.","17.45","$112.84M","2014","Finance","Banks","http://www.nasdaq.com/symbol/enfc"
"ENTG","Entegris, Inc.","14.26","$2.01B","2000","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/entg"
"ENTL","Entellus Medical, Inc.","18.27","$343.81M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/entl"
"ETRM","EnteroMedics Inc.","0.41","$3.79M","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/etrm"
"EBTC","Enterprise Bancorp Inc","25.35","$265.54M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebtc"
"EFSC","Enterprise Financial Services Corporation","27.43","$549.19M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/efsc"
"EGT","Entertainment Gaming Asia Incorporated","1.94","$28.06M","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/egt"
"ENZY          ","Enzymotec Ltd.","8.35","$189.7M","2013","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/enzy"
"EPIQ","EPIQ Systems, Inc.","14.81","$561.61M","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/epiq"
"EPRS","EPIRUS Biopharmaceuticals, Inc.","0.42","$11M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eprs"
"EPZM","Epizyme, Inc.","11.42","$653.48M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/epzm"
"PLUS","ePlus inc.","83.89","$602.09M","1996","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/plus"
"EQIX","Equinix, Inc.","374.51","$26B","2000","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqix"
"EQFN","Equitable Financial Corp.","8.2852","$28.81M","2015","Finance","Savings Institutions","http://www.nasdaq.com/symbol/eqfn"
"EQBK","Equity Bancshares, Inc.","22.77","$187.09M","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/eqbk"
"EAC           ","Erickson Incorporated","0.63","$8.75M","2012","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/eac"
"ERIC","Ericsson","7.68","$25.03B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/eric"
"ERIE","Erie Indemnity Company","93.99","$4.34B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/erie"
"ESCA","Escalade, Incorporated","10.0399","$143.13M","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/esca"
"ESMC","Escalon Medical Corp.","0.7","$5.27M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/esmc"
"ESPR","Esperion Therapeutics, Inc.","16.11","$363.14M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/espr"
"ESSA","ESSA Bancorp, Inc.","13.31","$151.46M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/essa"
"EPIX","ESSA Pharma Inc.","3.02","$87.1M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/epix"
"ESND","Essendant Inc.","31.32","$1.16B","n/a","Consumer Services","Paper","http://www.nasdaq.com/symbol/esnd"
"ESSF","ETRE REIT, LLC","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/essf"
"ETSY","Etsy, Inc.","9.73","$1.1B","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/etsy"
"CLWT","Euro Tech Holdings Company Limited","2.5","$5.15M","1997","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/clwt"
"EEFT","Euronet Worldwide, Inc.","76.19","$3.97B","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/eeft"
"ESEA","Euroseas Ltd.","1.97","$16.15M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/esea"
"EVEP","EV Energy Partners, L.P.","2.63","$129.02M","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/evep"
"EVK","Ever-Glory International Group, Inc.","1.84","$27.21M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/evk"
"EVLV","EVINE Live Inc.","1.75","$100.09M","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/evlv"
"EVOK","Evoke Pharma, Inc.","6.38","$46.2M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/evok"
"EVOL","Evolving Systems, Inc.","5.11","$60.29M","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/evol"
"EXA","Exa Corporation","13.1","$192.83M","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/exa"
"EXAS","EXACT Sciences Corporation","10.97","$1.07B","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exas"
"EXAC","Exactech, Inc.","25.96","$365.94M","1996","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/exac"
"EXEL","Exelixis, Inc.","7.6","$1.74B","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exel"
"EXFO","EXFO Inc","4.02","$89.67M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/exfo"
"EXLS","ExlService Holdings, Inc.","50.42","$1.69B","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/exls"
"EXPE","Expedia, Inc.","104.17","$15.5B","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/expe"
"EXPD","Expeditors International of Washington, Inc.","48.28","$8.79B","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/expd"
"EXPO","Exponent, Inc.","55.32","$1.44B","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/expo"
"ESRX","Express Scripts Holding Company","74.76","$47.29B","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/esrx"
"EXTR","Extreme Networks, Inc.","3.51","$367.87M","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/extr"
"EYEG","Eyegate Pharmaceuticals, Inc.","3.21","$26.79M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyeg"
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.6423","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyegw"
"EZPW","EZCORP, Inc.","6.845","$369.26M","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw"
"FFIV","F5 Networks, Inc.","118.58","$7.94B","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ffiv"
"FB","Facebook, Inc.","113.02","$323.27B","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fb"
"FCS","Fairchild Semiconductor International, Inc.","19.85","$2.28B","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fcs"
"FRP","FairPoint Communications, Inc.","14.6","$395.16M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/frp"
"FALC","FalconStor Software, Inc.","1.18","$50.96M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/falc"
"DAVE","Famous Dave&#39;s of America, Inc.","5.27","$36.67M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave"
"FARM","Farmer Brothers Company","29.07","$487.48M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm"
"FFKT","Farmers Capital Bank Corporation","26.75","$200.69M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt"
"FMNB","Farmers National Banc Corp.","8.98","$241.78M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb"
"FARO","FARO Technologies, Inc.","35.59","$592.64M","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro"
"FAST","Fastenal Company","44.46","$12.84B","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast"
"FATE","Fate Therapeutics, Inc.","1.69","$48.78M","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fate"
"FBSS","Fauquier Bankshares, Inc.","15","$56.35M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss"
"FBRC","FBR & Co","16.07","$117.48M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fbrc"
"FDML","Federal-Mogul Holdings Corporation","8.15","$1.38B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/fdml"
"FNHC","Federated National Holding Company","21.2699","$294.09M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc"
"FEIC","FEI Company","106.1","$4.34B","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/feic"
"FHCO","Female Health Company (The)","1.37","$39.8M","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/fhco"
"FENX","Fenix Parts, Inc.","3.83","$76.32M","2015","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/fenx"
"GSM","Ferroglobe PLC","8.89","$1.53B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm"
"FCSC","Fibrocell Science Inc","1.01","$44.34M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fcsc"
"FGEN","FibroGen, Inc","15.59","$973.61M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fgen"
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","188.51","$433.57M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oneq"
"LION","Fidelity Southern Corporation","14.98","$381.56M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion"
"FDUS","Fidus Investment Corporation","14.67","$239.3M","2011","n/a","n/a","http://www.nasdaq.com/symbol/fdus"
"FRGI","Fiesta Restaurant Group, Inc.","23.48","$631.8M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frgi"
"FSAM","Fifth Street Asset Management Inc.","4.49","$218.66M","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/fsam"
"FSC","Fifth Street Finance Corp.","4.8199","$700.35M","2008","n/a","n/a","http://www.nasdaq.com/symbol/fsc"
"FSCFL","Fifth Street Finance Corp.","25.2999","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fscfl"
"FSFR","Fifth Street Senior Floating Rate Corp.","8.07","$237.8M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsfr"
"FITB","Fifth Third Bancorp","18.21","$13.98B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb"
"FITBI","Fifth Third Bancorp","31.0001","$558M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbi"
"FNGN","Financial Engines, Inc.","26.13","$1.64B","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn"
"FISI","Financial Institutions, Inc.","25.93","$375.93M","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi"
"FNSR","Finisar Corporation","18.75","$2.02B","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fnsr"
"FNJN","Finjan Holdings, Inc.","1.8","$40.96M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/fnjn"
"FNTC","FinTech Acquisition Corp.","9.98","$137.06M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/fntc"
"FNTCU","FinTech Acquisition Corp.","10.76","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/fntcu"
